008.2+06.8 |17360-1815 1736 15-181558 29  6 92 35.871E-018.119E+002.933E+004.220E+003331
008.2-04.8 |18194-2410 1819289-241057 63  7 88 33.809E-017.337E-011.680E+003.202E+011331
008.3-01.1 |18054-2217 18 5247-221724 33  7 89 32.699E+002.445E+014.310E+013.068E+023331
008.3-07.3 |18295-2510 1829302-2510 1 28  5 87 31.820E+007.560E+004.794E+001.839E+013331
008.4-03.6 |18153-2326 1815237-232617 25  7 89 31.176E+005.889E-012.228E+006.092E+011231
008.6-07.0 |18288-2448 1828481-244835 65 10 87 33.103E-013.795E-017.823E-011.991E+011131
008.8+05.2 |17432-1838 1743129-183826 59 10 91 34.725E-014.663E-011.357E+004.990E+001131
009.0+04.1 |17475-1902 1747319-19 222 32  7 91 32.694E-011.838E+005.233E+001.342E+011333
009.3+02.8 |17530-1929 1753 26-1929 4 30  6 90 31.005E+001.854E+001.407E+001.578E+013311
009.3+04.1 |17480-1846 1748  5-1846 1 54  8 91 32.909E+006.142E-018.470E-018.217E+001311
009.4-05.0 |18226-2313 1822406-231358 32  7 88 32.553E+003.402E+013.720E+012.264E+013333
009.4-09.8 |18416-2524 1841383-252442 32  7 86 32.500E-011.275E+003.867E+002.457E+001333
009.6+10.5 |17262-1510 1726134-151047 92 15 93 22.858E-013.087E-015.650E-012.716E+001131
009.6+14.8 |17112-1251 1711152-125113 28  5 93 31.347E+001.743E+012.414E+011.484E+013333
009.6-10.6 |18451-2532 1845 76-253219 44  9 86 22.881E-011.171E+002.473E+002.278E+001331
009.8-04.6 |18220-2236 1822 44-223634 42  7 88 33.197E-011.060E+001.799E+003.761E+011331
010.1+00.7 |18021-1950 18 2120-195052 24  6 89 37.718E+005.830E+011.899E+021.661E+023333
010.4+04.5 |17491-1735 1749 93-173522 38  8 91 32.791E-018.417E-014.073E+006.489E+001331
010.6+03.2 |17541-1806 1754111-18 624 49  7 90 42.422E+001.104E+002.539E+006.102E+011231
010.7+07.4 |17391-1554 1739 90-155446 24  6 91 32.759E-019.696E-011.377E+001.309E+011331
010.7-06.4 |18308-2241 1830534-2241 1 42  8 87 24.190E-012.552E+009.583E-012.352E+012331
010.7-06.7 |18318-2245 1831516-224543 62  8 87 33.474E-018.229E-019.754E-012.120E+011331
010.8+18.0 |17028-1004 17 2518-10 431 27  7 93 35.050E+011.102E+021.236E+027.584E+013333
010.8-01.8 |18132-2028 1813175-2028 9 32  5 88 31.248E+011.610E+013.731E+013.550E+021331
011.0+05.8 |17454-1627 1745264-162750 24  8 91 33.789E-014.930E+007.791E+004.467E+003331
011.0+06.2 |17440-1616 1744  3-161623 35  8 91 33.246E-011.685E+004.021E+004.604E+001331
011.0-05.1 |18261-2148 1826109-214855 28  5 87 32.500E-011.615E+001.904E+004.462E+001331
011.1+11.5 |17257-1323 1725450-132359 31  7 92 32.500E-011.371E+003.396E+007.104E+001331
011.3+02.8 |17572-1740 1757135-174037 27  7 89 37.038E+004.864E+002.958E+001.570E+013331
011.3-09.4 |18435-2330 1843326-2330 7 29  6 86 31.493E+001.705E+014.708E+001.153E+013331
011.7-00.6 |18108-1905 1810484-19 527 39  7 88 32.711E+007.258E+002.766E+013.790E+023311
011.7-06.6 |18335-2151 1833342-215137 15  5 87 31.222E+005.615E+005.131E+004.878E+003332
011.9+04.2 |17534-1628 1753262-162842 33  6 90 34.165E+001.571E+011.786E+019.424E+003331
012.2+04.9 |17514-1555 1751281-155521 26  7 90 33.828E+001.534E+011.479E+017.973E+003331
012.5-09.8 |18474-2237 1847257-223754 55 11 85 33.801E-013.763E-017.707E-011.082E+011131
012.6-02.7 |18201-1918 1820 90-191842 21  6 88 34.753E-017.530E+009.569E+001.665E+011332
013.0-04.3 |18271-1942 1827 65-194245 23  9 87 33.502E-015.225E-011.910E+005.483E+011131
013.1+04.1 |17561-1532 1756 70-1532 3 23  7 89 36.108E-018.140E+001.099E+011.459E+013331
013.4-03.9 |18265-1908 1826335-19 853 35  4 87 32.278E+011.908E+014.048E+007.399E+013331
013.7-10.6 |18525-2153 1852300-215338 36  6 85 32.500E-019.601E-011.885E+001.462E+001331
014.0-05.5 |18335-1922 1833328-1922 3 18  6 86 33.316E-011.104E+003.772E+003.628E+012331
014.2+04.2 |17582-1430 1758156-143021 28  7 89 34.523E-014.530E+006.630E+001.228E+013331
014.2-07.3 |18410-1958 1841 28-1958 1 24  5 86 35.563E-011.769E+004.819E-011.421E+013311
014.3-05.5 |18342-1904 1834139-19 458 39  6 86 33.632E-017.828E-016.276E-012.985E+011311
014.6-04.3 |18304-1818 1830249-181855 23  7 87 23.651E-013.929E+005.908E+004.419E+011331
015.4-04.5 |18328-1738 1832531-173839 19  5 86 33.110E-012.805E+006.027E+004.761E+011331
015.9+03.3 |18046-1329 18 4409-132914 27  7 88 31.729E+002.970E+012.769E+012.697E+013331
016.0+13.5 |17288-0816 1728503- 81648 21  7 90 43.084E+001.386E+007.800E-012.751E+003331
016.0-04.3 |18332-1702 1833143-17 229 31  5 86 32.728E-011.440E+007.896E+005.018E+011331
016.1-04.7 |18348-1708 1834524-17 825 37  6 86 34.745E-014.654E+003.819E+003.104E+013331
016.4-01.9 |18250-1534 1825 38-153452 24  5 87 31.037E+001.833E+012.392E+012.233E+023331
016.9-02.0 |18264-1509 1826288-15 945 56  6 87 31.510E+001.905E+001.798E+011.203E+021311
017.3-21.9 |19435-2315 1943354-231538 28  8 80 32.500E-017.060E-011.350E+003.047E+001133
017.6-10.2 |18581-1816 1858 64-181631 32  7 84 32.500E-011.453E+002.898E+003.442E+001332
017.7-02.9 |18311-1454 1831 75-145452 52  7 86 34.365E-018.699E-011.901E+001.081E+021321
017.9-04.8 |18383-1536 1838233-153634 40  7 86 32.500E-011.042E+002.469E+002.920E+011331
018.0+20.1 |17102-0312 1710149- 31230 33  8 92 32.500E-011.295E+002.767E+001.675E+001331
018.6-02.2 |18302-1346 1830139-134639 31  6 86 31.314E+009.615E-012.464E+001.067E+021311
018.9+03.6 |18093-1043 18 9193-104352 28  8 88 33.744E-013.596E+002.719E+002.429E+012311
019.2-02.2 |18313-1314 1831224-131453 15  5 86 33.562E-013.755E+001.528E+011.390E+021311
019.4-05.3 |18430-1430 1843 50-143051 25  5 85 32.195E+002.655E+011.698E+015.774E+003332
019.7+03.2 |18125-1011 1812307-101111 27  6 87 31.680E+001.925E+011.481E+013.211E+013331
019.7-04.5 |18408-1347 1840495-134753 25  6 85 35.055E-015.585E+008.462E+004.251E+013331
019.8-23.7 |19545-2144 1954333-214456 53 19 79 32.500E-013.983E-014.000E-011.932E+001113
019.9+00.9 |18213-1108 1821199-11 825 62  7 87 33.604E+002.782E+002.687E+012.343E+021311
020.7-05.9 |18479-1334 1847547-133438 24  7 85 32.500E-012.307E+003.110E+004.488E+001331
020.9-01.1 |18307-1109 1830422-11 946 33  4 86 33.641E+002.333E+013.138E+012.674E+023331
021.1-05.9 |18486-1314 1848415-131416 56  9 85 32.978E-013.984E-011.636E+002.396E+011331
021.2-03.9 |18413-1216 1841182-1216 2 38  6 85 32.749E-017.336E-019.603E-014.402E+011321
021.8-00.4 |18299-1008 1829557-10 822 39  6 86 33.528E+002.560E+004.694E+013.206E+021331
022.1-02.4 |18375-1042 1837340-104238 22  6 85 31.274E+001.313E+011.604E+011.512E+023321
022.5+01.0 |18258-0845 1825500- 84524 25  7 86 32.626E+001.004E+001.006E+016.537E+011331
023.8-01.7 |18383-0858 1838224- 85855 25  5 85 34.479E-017.317E+007.006E+001.218E+011332
023.9-02.3 |18405-0907 1840353- 9 753 32  6 85 31.349E+007.029E+002.340E+012.671E+013333
024.1+03.8 |18187-0603 1818429- 6 325 25  8 86 35.694E-017.928E+001.077E+018.615E+003331
024.2+05.9 |18116-0500 1811374- 5 017 24  7 87 32.994E-017.719E-017.832E+001.133E+011333
024.2-05.2 |18515-1009 1851323-10 9 2 43  7 84 32.500E-019.782E-012.989E+002.911E+011331
024.3-03.3 |18450-0912 1845 38- 91228 24  7 66 33.190E-011.522E+003.190E+005.655E+011321
024.8-02.7 |18437-0831 1843471- 83127 26  8 85 33.765E-019.789E-014.558E+001.081E+011332
025.3-04.6 |18516-0851 1851380- 85116 26 11 85 34.384E-016.924E-018.890E-012.983E+013321
025.4-04.7 |18519-0853 1851543- 85329 37  7 84 32.604E-019.617E-012.602E+001.707E+011331
025.8-17.9 |19411-1416 1941 81-141627 20  4 72 31.557E+001.692E+011.953E+011.246E+013333
025.9-02.1 |18436-0717 1843419- 71747 34  8 85 31.801E+001.234E+002.636E+002.020E+021331
025.9-10.9 |19155-1111 1915323-111151 57 12 81 34.552E-013.285E-019.255E-011.321E+001131
026.3-02.2 |18448-0657 1844516- 65725 57  7 85 34.713E+002.722E+002.947E+001.134E+021131
026.5-03.0 |18470-0705 1847 35- 7 5 7 70  8 84 32.500E-017.637E-011.856E+009.504E+011321
026.6-01.5 |18429-0621 1842563- 62148 62  8 85 31.906E+001.593E+002.404E+011.685E+021311
027.3-02.1 |18461-0559 1846 62- 55934 26  6 84 41.130E+001.112E+018.903E+001.142E+023331
027.4-03.5 |18513-0630 1851199- 63011 38  5 83 42.917E-012.417E+002.916E+003.527E+011331
027.6+04.2 |18240-0244 1824 32- 24449 23  6 86 31.574E+015.382E+012.131E+019.791E+003331
027.6-09.6 |19137-0908 1913439- 9 8 1 30  9 81 33.384E-013.917E+003.109E+001.727E+001331
027.7+00.7 |18367-0422 1836428- 42239 23  6 85 35.453E+001.277E+012.068E+013.816E+021331
028.2-04.0 |18546-0604 1854361- 6 4 2 51  9 82 33.368E-015.690E-018.789E-014.596E+011321
028.5+01.6 |18349-0308 1834584- 3 848 22  6 58 31.031E+004.536E+008.686E+004.641E+013331
028.5+05.1 |18224-0132 1822247- 13239 31  7 86 33.338E-015.555E+004.459E+007.280E+003331
028.7+02.7 |18316-0230 1831367- 230 3 38  5 85 31.295E+003.617E+005.439E+007.131E+011331
028.7-03.9 |18551-0531 1855 91- 53147 66  8 82 32.500E-018.880E-011.696E+003.836E+011321
029.0+00.4 |18401-0316 1840 77- 31623 78 12 84 23.829E+002.526E+002.068E+018.268E+021311
029.2-05.9 |19032-0604 19 3152- 6 411 17  4 82 33.964E+001.844E+012.364E+018.799E+003332
030.8+03.4 |18328-0016 1832513- 01621 43  9 85 32.500E-013.600E-013.088E+001.801E+011232
031.0+04.1 |18307+0009 1830439+ 0 925 35  5 85 31.359E+001.565E+017.790E+008.702E+003331
031.0-10.8 |19243-0641 1924203- 64114 31  8 80 33.442E-013.536E+004.464E+002.284E+001333
031.2+05.9 |18246+0112 1824370+ 11234 42  7 85 33.535E-013.082E+009.364E+005.544E+003332
031.7+01.7 |18404-0019 1840292- 01937 29  8 84 31.310E+001.677E+006.644E+002.172E+021331
032.0-03.0 |18579-0216 1857578- 21618 19  6 81 33.980E+001.599E+017.451E+008.372E+013331
032.1+07.0 |18221+0227 1822 74+ 22738 20  7 87 23.718E-012.273E+001.672E+003.886E+001311
032.5-03.2 |18595-0153 1859356- 153 6 20  5 81 33.419E-011.435E+002.787E+005.088E+011331
032.7+05.6 |18284+0223 1828277+ 22311 52  8 84 32.500E-014.990E-011.813E+004.900E+001331
032.7-02.0 |18558-0107 1855511- 1 753 23  6 81 34.609E-014.330E+003.629E+009.790E+013331
032.9-02.8 |18590-0123 1859 16- 12327 29  5 81 33.795E-012.654E+002.560E+005.777E+013331
033.0-05.3 |19078-0225 19 7489- 22521 58  9 81 32.858E-012.500E-011.638E+001.929E+011131
033.1-06.3 |19119-0247 1911593- 24739 34  8 81 32.500E-017.749E-018.600E+001.173E+011333
033.2-01.9 |18563-0037 1856187- 037 2 68  7 81 31.730E+001.694E+001.360E+011.032E+021311
033.8-02.6 |19000-0031 19 0 23- 03123 15  4 51 41.556E+001.253E+012.026E+019.624E+013311
034.0+02.2 |18428+0158 1842527+ 15812 33  7 84 31.080E+003.022E+003.564E+002.316E+011331
034.3+06.2 |18292+0402 1829168+ 4 253 31  7 84 32.500E-011.143E+001.447E+002.195E+011331
034.5-06.7 |19158-0141 1915495- 14119 28  7 80 35.595E-011.573E+001.407E+011.003E+013333
034.6+11.8 |18096+0650 18 9404+ 65026 30  7 86 32.426E+011.694E+029.543E+012.956E+013333
035.7-05.0 |19120+0008 1912 50+ 0 819 25  7 80 32.512E-017.395E-011.704E+002.838E+001331
