S 128  1  5.6 -81 17  F013 -052 -071  IR  I-II        0   14.8  15.4  16.7             1  6.1 -81  0        216   93  302.23 -36.09         0 5 16.8  1O
S 129  1  6.6 -49 22  F195 +053 +035  I   II          6   15.1  15.3  16.8             1  8.8 -49  6        111  199  295.42 -67.77         0 5 17.0  1O
S 130  1  6.9 -49 43  F195 +056 +017  IR  II-III     17   15.4  16.0  17.8             1  9.1 -49 27        108  181  295.46 -67.42         0 5 17.2  1O
S 131  1  7.4 -67 59  F051 +073 +107  I   I-II      -17   15.4  15.6  15.9             1  9.2 -67 43  BD     91  271  300.36 -49.32         0 4 16.1  1O
S 132  1  8.0 -51 25  F195 +062 -075  IR  I-II       20   16.9  18.8  19.2             1 10.1 -51  9        102   89  295.79 -65.72         0 6 17.4  1O
S 133  1  8.5 -31  1  F412 -008 -052  I   II         10   15.4  16.0  17.5             1 10.9 -30 45        172  112  254.54 -84.42         0 5 17.2  1O
S 134  1  8.7 -27 43  F412 -006 +124  I   II-III     26   16.1  16.8  17.7             1 11.1 -27 27        170  288  218.29 -85.62         0 5 17.2  1O
S 135  1  8.7 -48  9  F195 +074 +101  I   III        26   18.0  18.6  19.3             1 10.9 -47 53         90  265  293.85 -68.90         0 6 17.4  1O
S 136  1  9.5 -30  0  F412 +003 +001  R   I-II       -7   18.0  19.1  19.4             1 11.9 -29 44        161  165  244.26 -84.81         0 6 17.4  1O
S 137  1  9.9 -61 48  F113 -042 -095  IR  I         -13   13.2  14.6  15.4             1 11.8 -61 32        206   69  298.66 -55.42  .0263  0 3 15.6  1O
S 138  1 10.5 -19 16  F541 +093 +038  I:  II         -3   14.7  15.1  15.8             1 12.9 -19  0         71  202  155.37 -80.49         0 4 16.0  1O
S 139  1 11.1 -30 20  F412 +021 -016  I   I-II       -2   18.0  19.1  19.4             1 13.5 -30  4        143  148  245.55 -84.34         0 6 17.4  1O
S 140  1 11.3 -52 39  F195 +088 -141  I   II-III     28   15.4* 16.8  17.4             1 13.4 -52 23         76   23  295.17 -64.41         0 5 17.2  1O
S 141  1 11.4 -32  1  F412 +025 -107  I   I          12   11.9  13.7  15.4             1 13.7 -31 45  BKR   139   57  257.87 -83.30 (.0206) 0 3 15.6  1O
S 142  1 12.1 -47 51  F195 +105 +115  I   II         13   15.1  15.6  16.8             1 14.3 -47 35  D      59  279  292.12 -69.06         0 5 17.0  1O
S 143  1 13.7 -62 32  F080 -092 +132  I   II         16   15.1? 16.1  17.8             1 15.6 -62 16  D     256  296  298.09 -54.63         0 5 17.2  1O
S 144  1 15.5 -38 19  F296 -030 +093  RI  II         26:  15.1  15.4  16.8             1 17.8 -38  3        194  257  277.74 -77.76         0 5 17.0  1O
S 145  1 15.6 -54 26  F151 +071 +029  RI  II-III   ( 71)  19.1  19.4  20.1             1 17.7 -54 10  B      93  193  294.61 -62.53         1 6 17.4  1C
S 146  1 15.7 -30 34  F412 +074 -029  I   III        15   18.3  18.6  19.1             1 18.0 -30 18         90  135  243.07 -83.36         0 6 17.4  1O
