---,UGC,A,RAh,RAm,DE-,DEd,DEm,MCG,POSS,MajAxis,MinAxis,PA,Hubble,Pmag,RadVel,aR,bR,i
UGC,9777,--,15,12.0,+,20,40,MCG+04-36-028,87,1.6,0.9,150,S,15.0,--,1.7,0.9,4
UGC,9778,--,15,12.1,+,75,20,MCG+13-11-010,768,1.1,0.6,52,S,14.7,--,1.1,0.4,--
UGC,9779,--,15,12.2,+,1,20,MCG+00-39-012,1402,1.2,1.0,160,S0-a,15.2,--,1.3,1.1,2
UGC,9780,--,15,12.2,+,44,47,MCG+08-28-009,706,2.1,0.2,148,Sc,15.5,--,2.1,0.2,7
UGC,9781,--,15,12.3,+,5,43,MCG+01-39-009,1429,1.4,1.4,--,Sb-c,15.7,--,0.9,0.8,1
UGC,9782,--,15,12.4,+,1,23,MCG+00-39-000,1402,1.0,0.1,18,Sc,16.5,--,0.8,0.1,7
UGC,9783,--,15,12.5,+,46,32,MCG+08-28-010,706,1.0,0.4,58,--,16.5,--,0.6,0.2,6
UGC,9784,--,15,12.6,+,62,52,MCG+11-19-002,1426,1.4,0.9,165,DWARF,16.5,--,1.0,0.7,--
UGC,9785,--,15,12.8,+,5,23,MCG+01-39-000,1429,1.0,0.5,167,Sa,15.4,--,1.0,0.5,5
UGC,9786,--,15,13.1,+,71,25,MCG+12-14-020,1442,1.5,0.45,158,Sb-c,15.6,--,1.3,0.4,6
UGC,9787,--,15,13.2,+,1,37,MCG+00-39-015,1402,1.0,0.8,45,--,15.4,--,0.9,0.7,2
UGC,9788,--,15,13.2,+,8,29,MCG+01-39-000,1429,1.0,0.4,125,IRR?,15.4,--,0.9,0.4,--
UGC,9789,--,15,13.2,+,42,14,MCG+07-31-045,1371,2.8,1.2,18,SBc,12.6,2549,2.5,1.0,6
UGC,9790,--,15,13.2,+,42,24,MCG+07-31-046,1371,1.5,0.4,131,Sb,15.0,--,1.5,0.4,7
UGC,9791,--,15,13.3,+,59,2,MCG+10-22-008,755,1.1,0.6,20,SBb,15.5,--,1.1,0.5,4
UGC,9792,--,15,13.5,+,0,3,MCG+00-39-016,1402,15.0,13.0,--,DWARF,15.1,--,12.0,12.0,--
UGC,9793,--,15,13.5,+,18,34,MCG+03-39-000,91,1.2,0.2,51,Sb,15.7,--,1.2,0.2,7
UGC,9794,--,15,13.8,+,10,42,MCG+02-39-009,1422,3.0,0.8,42,SBc-IRR,14.3,--,2.6,0.8,6
UGC,9795,--,15,14.0,+,7,56,MCG+01-39-000,1429,1.2,0.35,115,Sa-b,15.3,--,1.1,0.35,6
UGC,9796,--,15,14.0,+,43,22,MCG+07-31-048,1371,1.6,0.4,17,PECULR,16.0,--,1.6,0.3,--
UGC,9797,--,15,14.0,+,55,42,MCG+09-25-038,1096,4.7,3.6,135,SBb,13.6,--,4.7,3.6,--
UGC,9798,--,15,14.2,+,7,35,MCG+01-39-000,1429,1.1,0.5,168,S0-a,15.4,--,1.0,0.4,6
UGC,9799,--,15,14.3,+,7,12,MCG+01-39-012,1429,1.8,0.9,30,E,14.8,--,1.9,1.1,--
UGC,9800,--,15,14.6,+,54,40,MCG+09-25-039,1096,1.3,0.6,55,Sb,15.5,--,1.1,0.5,5
UGC,9801,--,15,14.6,+,56,30,MCG+09-25-040,1096,12.8,1.8,155,Sc,11.4,535,12.6,1.8,7
UGC,9802,--,15,14.7,+,43,9,MCG+07-31-051,1371,1.3,0.9,50,Sc,16.0,--,1.1,0.9,--
UGC,9803,--,15,15.2,+,29,36,MCG+05-36-000,1092,1.0,1.0,--,DWARF,18.0,--,--,--,--
UGC,9804,--,15,15.3,+,4,20,MCG+01-39-015,1429,1.1,0.6,165,DBL SYS,14.9,--,--,--,--
UGC,9805,--,15,15.3,+,55,35,MCG+09-25-041,1096,3.0,1.3,154,Sb,13.5,--,3.0,1.6,7
UGC,9806,--,15,15.5,+,38,50,MCG+07-31-000,1371,1.0,0.3,104,Sc,16.5,--,0.8,0.2,6
UGC,9807,--,15,15.6,+,11,5,MCG+02-39-000,1422,1.4,0.5,105,Sa-b,15.1,--,1.1,0.4,6
UGC,9808,--,15,15.8,+,14,0,MCG+02-39-011,1422,1.4,1.0,110,Sb,15.2,--,1.4,1.0,2
UGC,9809,--,15,15.9,+,30,52,MCG+05-36-012,1092,1.3,1.1,--,SBc,14.7,--,1.2,1.0,1
UGC,9810,--,15,16.2,+,8,1,MCG+01-39-000,1429,1.1,0.3,71,S,16.0,--,0.9,0.2,6
UGC,9811,--,15,16.2,+,65,22,MCG+11-19-004,1426,1.0,0.4,143,S,16.0,--,0.9,0.4,6
UGC,9812,--,15,16.7,+,9,59,MCG+02-39-000,1422,1.0,0.15,142,Sc,15.5,--,1.0,0.12,7
UGC,9813,--,15,16.7,+,21,0,MCG+04-36-034,87,1.1,0.7,155,SBb,15.6,--,1.1,0.7,4
UGC,9814,--,15,17.0,+,11,14,MCG+02-39-014,1422,1.1,0.4,45,Sc-IRR,14.7,--,0.9,0.4,6
UGC,9815,--,15,17.5,+,45,6,MCG+08-28-015,706,1.6,0.6,5,--,15.7,--,1.6,0.5,6
UGC,9816,--,15,17.5,+,59,40,MCG+10-22-012,755,1.5,0.3,62,IRR,16.0,--,1.5,0.3,7
UGC,9817,--,15,17.7,+,46,4,MCG+08-28-017,706,1.9,0.8,85,Sc,14.0,--,1.9,0.8,6
UGC,9818,--,15,18.3,-,2,25,MCG+00-39-021,1402,2.0,0.8,168,SB,14.6,--,2.5,1.2,5
UGC,9819,--,15,18.5,+,73,7,MCG+12-14-023,1442,1.4,1.1,--,PECULR,16.0,--,1.3,0.8,--
UGC,9820,--,15,19.2,+,28,44,MCG+05-36-014,1092,1.2,1.0,110,S0-a,15.3,--,0.8,0.6,2
UGC,9821,--,15,19.3,+,8,36,MCG+02-36-016,1422,1.5,1.5,--,SBb,15.1,--,1.4,1.4,1
UGC,9822,--,15,19.4,+,7,53,MCG+01-39-000,1429,1.1,0.9,--,S0,15.5,--,1.1,0.8,--
UGC,9823,--,15,19.4,+,41,54,MCG+07-32-001,1376,2.2,2.2,--,Sb/SBc,14.7,--,2.2,2.2,1
UGC,9824,--,15,19.5,+,5,15,MCG+01-39-021,1429,5.3,4.6,130,SBb,12.7,1389,4.5,4.0,1
UGC,9825,--,15,19.5,+,23,25,MCG+04-36-040,87,1.1,0.9,--,Sc,15.4,--,1.0,0.9,1
UGC,9826,--,15,19.7,+,39,22,MCG+07-32-002,1376,1.1,0.7,163,SBc,15.3,--,1.0,0.7,--
UGC,9827,--,15,20.1,+,41,18,MCG+07-32-003,1376,1.0,0.2,49,--,15.2,--,1.0,0.15,7
UGC,9828,--,15,20.2,+,19,26,MCG+03-39-022,91,1.7,0.12,178,Sc,15.7,--,1.7,0.15,7
UGC,9829,--,15,20.5,-,1,10,MCG+00-39-023,1402,2.3,1.0,167,S,15.3,--,2.2,0.8,--
UGC,9830,--,15,20.5,+,4,42,MCG+01-39-000,1429,1.5,0.2,30,Sc,15.5,--,1.3,0.2,6
UGC,9831,--,15,20.7,+,29,57,MCG+05-36-025,1092,1.0,0.7,100,Sa,14.9,--,0.3,0.2,3
UGC,9832,--,15,21.5,+,14,3,MCG+02-39-000,1422,1.1,0.7,--,S,16.5,--,1.1,0.5,--
UGC,9833,--,15,21.6,+,23,44,MCG+04-36-042,87,1.2,1.0,0,--,15.7,--,1.1,0.9,2
UGC,9834,--,15,22.1,+,38,18,MCG+06-34-008,107,1.0,0.9,--,S0-a,15.3,--,1.0,0.8,1
UGC,9835,--,15,22.2,+,46,47,MCG+08-28-024,706,1.1,0.9,90,Sb,14.8,--,1.1,0.9,2
UGC,9836,--,15,22.3,+,30,27,MCG+05-36-000,1092,1.0,0.2,92,Sa-b,15.4,--,0.9,0.2,7
UGC,9837,--,15,22.6,+,58,14,MCG+10-22-013,755,2.0,1.8,155,Sc,14.6,--,2.0,1.8,1
UGC,9838,--,15,22.8,+,7,20,MCG+01-39-000,1429,1.4,0.4,13,Sa-b,15.3,--,1.2,0.35,6
UGC,9839,--,15,22.7,-,1,39,MCG+00-39-000,1402,1.0,0.2,17,S,15.4,--,1.1,0.2,7
UGC,9840,--,15,23.0,+,42,22,MCG+07-32-005,1376,1.1,0.9,55,Sc-IRR,16.0,--,0.9,0.8,--
UGC,9841,--,15,23.2,+,18,22,MCG+03-39-025,91,2.5,0.4,55,Sb-c,14.6,--,2.3,0.35,7
UGC,9842,--,15,23.3,+,38,8,MCG+06-34-009,107,1.6,0.5,67,SBb,15.4,--,1.7,0.4,6
UGC,9843,--,15,23.4,+,20,58,MCG+04-36-045,87,1.1,0.7,155,S,15.5,--,1.1,0.5,--
UGC,9844,--,15,23.5,+,8,0,MCG+01-39-022,1429,1.6,0.55,67,SBb,14.8,--,1.5,0.55,6
UGC,9845,--,15,23.7,+,9,23,MCG+02-39-000,1422,1.6,0.15,114,Sc,15.3,--,1.1,0.2,7
UGC,9846,--,15,23.7,+,16,30,MCG+03-39-026,91,1.1,0.9,160,Sb/Sc,14.7,--,1.0,0.8,2
UGC,9847,--,15,23.7,+,18,15,MCG+03-39-027,91,2.2,1.6,105,S0,13.8,--,2.0,1.5,3
UGC,9848,--,15,23.7,+,72,0,MCG+12-15-004,752,1.0,0.18,146,Sb-c,16.0,--,0.9,0.18,6
UGC,9849,--,15,23.9,+,53,35,MCG+09-25-049,1096,1.6,0.4,82,Sc,15.7,--,1.7,0.4,6
UGC,9850,--,15,24.1,+,48,40,MCG+08-28-030,706,1.3,0.5,93,SBb,15.7,--,1.3,0.4,6
UGC,9851,--,15,24.3,+,41,51,MCG+07-32-006,1376,1.0,0.9,--,E-S0,13.0,2520,1.1,1.0,--
UGC,9852,--,15,24.3,+,41,51,MCG+07-32-007,1376,2.0,0.8,163,Sa,13.0,2705,2.2,0.9,6
UGC,9853,--,15,24.4,+,52,37,MCG+09-25-050,1096,1.8,0.3,93,Sb,15.1,--,1.7,0.3,7
UGC,9854,--,15,24.4,+,68,55,MCG+12-15-007,752,0.9,0.45,35,S,13.7,--,0.9,0.45,5
UGC,9855,--,15,24.5,+,66,25,MCG+11-19-007,1426,1.6,0.6,37,IRR,15.0,--,1.4,0.6,--
UGC,9856,--,15,24.6,+,41,28,MCG+07-32-008,1376,2.5,0.3,152,Sc,15.5,--,2.1,0.2,7
UGC,9857,--,15,24.7,+,41,55,MCG+07-32-009,1376,1.9,0.6,145,IRR,16.0,--,1.8,0.5,--
UGC,9858,--,15,24.8,+,40,44,MCG+07-32-010,1376,4.5,0.8,83,SBb/Sc,14.0,--,4.2,0.8,6
UGC,9859,--,15,24.9,+,26,53,MCG+05-36-000,1092,1.0,0.8,--,COMPACT,15.2,--,0.6,0.6,--
UGC,9860,--,15,25.2,+,31,8,MCG+05-36-000,1092,1.1,0.3,70,Sc,15.6,--,1.1,0.3,6
UGC,9861,--,15,25.7,+,29,5,MCG+05-36-033,1092,1.5,0.6,--,DBL SYS,15.4,--,--,--,--
UGC,9862,--,15,26.4,+,43,5,MCG+07-32-011,1376,0.7,0.3,2,--,14.5,--,1.3,0.6,--
UGC,9863,--,15,26.9,+,3,46,MCG+01-39-000,1429,1.0,0.15,160,Sa,15.6,--,1.0,0.2,7
UGC,9864,--,15,27.0,+,5,16,MCG+01-39-000,1429,1.7,0.6,25,S0?,15.3,--,1.5,0.5,6
UGC,9865,--,15,27.2,+,75,16,MCG+13-11-014,768,1.1,0.3,116,Sb-c,15.7,--,1.1,0.35,6
UGC,9866,--,15,27.4,+,64,55,MCG+11-19-008,1426,2.3,1.1,147,Sc,12.7,380,2.3,1.1,5
UGC,9867,--,15,27.7,+,13,10,MCG+02-39-030,1422,1.3,1.2,--,SBb,13.0,--,1.3,1.2,1
UGC,9868,--,15,27.8,+,53,3,MCG+09-25-055,1096,1.0,0.6,30,--,16.5,--,1.0,0.6,--
UGC,9869,--,15,27.9,+,23,48,MCG+04-37-001,1119,0.9,0.35,80,S,14.5,--,0.9,0.35,6
UGC,9870,--,15,28.0,+,42,57,MCG+07-32-016,1376,1.1,1.1,--,S0?,14.6,--,1.2,1.2,1
UGC,9871,--,15,28.0,+,43,5,MCG+07-32-017,1376,3.3,2.5,105,SBa,14.1,--,3.2,2.2,2
UGC,9872,--,15,28.0,+,68,54,MCG+12-15-009,752,1.1,0.15,22,Sc,16.0,--,1.1,0.15,7
UGC,9873,--,15,28.1,+,42,48,MCG+07-32-018,1376,1.6,0.25,27,Sc,15.6,--,1.6,0.25,6
UGC,9874,--,15,28.5,+,77,20,MCG+13-11-000,768,1.3,0.7,0,E,14.6,--,1.4,0.8,--
UGC,9875,--,15,28.6,+,23,14,MCG+04-37-002,1119,1.7,1.7,--,DWRF EL,17.0,--,1.4,1.2,--
UGC,9876,--,15,28.8,+,7,38,MCG+01-39-025,1429,0.8,0.8,--,SBa-b,14.3,--,0.8,0.8,1
UGC,9877,--,15,28.9,+,42,53,MCG+07-32-019,1376,1.3,1.3,--,SBb,14.8,--,1.3,1.3,1
UGC,9878,--,15,29.0,+,83,15,MCG+14-07-018,1363,1.0,0.4,90,S,15.2,--,1.0,0.4,6
UGC,9879,--,15,29.0,+,36,58,MCG+06-34-012,107,1.1,0.35,5,Sa-b,15.6,--,1.0,0.3,6
UGC,9880,--,15,29.0,+,47,30,MCG+08-28-000,706,1.2,0.9,--,DWARF,17.0,--,1.0,0.5,--
UGC,9881,--,15,29.0,+,79,58,MCG+13-11-000,768,1.2,0.4,125,Sb,16.0,--,1.1,0.4,6
UGC,9882,--,15,29.5,+,40,27,MCG+07-32-020,1376,1.2,0.2,146,Sc,16.0,--,1.2,0.2,6
UGC,9883,--,15,29.6,+,47,13,MCG+08-28-000,706,1.0,0.12,97,Sb,16.0,--,1.0,0.15,7
UGC,9884,--,15,29.7,+,40,36,MCG+07-32-021,1376,1.6,0.8,37,Sb,14.8,--,1.6,0.8,5
UGC,9885,--,15,29.8,+,70,43,MCG+12-15-010,752,1.0,0.7,60,Sc,16.0,--,0.9,0.5,3
UGC,9886,--,15,30.0,+,4,51,MCG+01-40-000,1082,1.1,1.0,--,E-S0,15.3,--,1.1,1.0,--
UGC,9887,--,15,30.2,+,4,55,MCG+01-40-005,1082,1.3,0.4,153,S,15.1,--,1.1,0.4,--
UGC,9888,--,15,30.5,-,1,28,MCG+00-40-003,151,1.7,1.0,147,S-IRR,14.5,--,1.7,1.0,--
UGC,9889,--,15,30.6,+,0,44,MCG+00-40-000,151,1.0,0.4,67,S,15.4,--,1.1,0.3,6
UGC,9890,--,15,30.7,+,42,10,MCG+07-32-023,1376,1.3,0.5,45,Sc,16.0,--,1.3,0.5,6
UGC,9891,--,15,30.9,+,40,24,MCG+07-32-024,1376,1.1,0.15,158,S,15.6,--,0.6,0.15,7
UGC,9892,--,15,31.0,+,41,22,MCG+07-32-025,1376,1.7,0.3,104,Sb,15.3,--,1.6,0.3,6
UGC,9893,--,15,31.3,+,46,37,MCG+08-28-038,706,1.2,0.4,42,PECULR,15.2,--,1.0,0.4,--
UGC,9894,--,15,31.4,+,5,27,MCG+01-40-000,1082,1.0,0.7,10,SBa,15.3,--,1.0,0.6,3
UGC,9895,--,15,31.4,+,15,10,MCG+03-40-003,82,3.5,0.7,5,Sc,13.8,--,3.4,0.7,6
UGC,9896,--,15,31.4,+,67,44,MCG+11-19-009,1426,1.6,1.2,10,Sc,14.4,--,1.5,1.2,2
UGC,9897,--,15,31.5,+,11,11,MCG+02-40-002,136,1.1,0.8,0,SBa,15.0,--,0.9,0.8,--
UGC,9898,--,15,31.7,+,16,5,MCG+03-40-000,82,1.0,0.1,42,S,16.0,--,0.9,0.12,7
UGC,9899,--,15,31.7,+,68,25,MCG+11-19-010,1426,1.2,1.0,170,Sc,13.7,--,1.1,0.9,1
UGC,9900,--,15,31.8,+,14,34,MCG+03-40-004,82,1.1,1.0,--,--,15.2,--,0.9,0.8,1
UGC,9901,--,15,32.1,+,12,26,MCG+02-40-000,136,1.7,0.25,178,Sb-c,15.2,--,1.2,0.2,7
UGC,9902,--,15,32.2,+,15,17,MCG+03-40-000,82,1.0,0.3,105,DWARF,17.0,--,0.5,0.2,--
UGC,9903,--,15,32.2,+,15,21,MCG+03-40-005,82,1.7,1.3,--,S0,13.3,2100,1.8,1.6,--
UGC,9904,--,15,32.2,+,15,21,MCG+03-40-006,82,1.1,0.5,5,S(c),13.7,2140,1.1,0.5,--
UGC,9905,--,15,32.3,+,8,30,MCG+01-40-000,1082,1.0,0.1,120,Sc,15.6,--,0.6,0.1,7
UGC,9906,--,15,32.3,+,56,45,MCG+09-25-058,1096,4.0,3.0,55,S,13.0,--,2.5,2.0,--
UGC,9907,--,15,32.5,+,9,45,MCG+02-40-000,136,1.1,0.15,18,S,15.3,--,1.1,0.15,7
UGC,9908,--,15,32.6,+,11,55,MCG+02-40-003,136,1.7,1.7,--,Sc?,13.3,--,1.6,1.6,1
UGC,9909,--,15,32.7,+,28,50,MCG+05-37-003,121,1.1,1.0,--,S,13.2,--,1.1,1.0,1
UGC,9910,--,15,32.7,+,31,14,MCG+05-37-000,121,1.8,1.5,--,--,15.5,--,0.5,0.4,--
UGC,9911,--,15,32.7,+,41,19,MCG+07-32-028,1376,1.3,0.8,170,Sc,16.0,--,1.3,0.7,4
UGC,9912,--,15,32.8,+,16,43,MCG+03-40-007,82,1.7,1.5,--,--,15.0,--,1.3,1.1,1
UGC,9913,--,15,32.8,+,23,40,MCG+04-37-005,1119,2.0,1.8,--,PECULR,14.4,--,1.7,1.5,--
UGC,9914,--,15,32.8,+,56,52,MCG+10-22-020,755,6.0,0.9,53,Sb,13.4,--,5.2,0.8,6
UGC,9915,--,15,33.0,+,12,13,MCG+02-40-004,136,2.8,2.8,--,SBb,13.3,--,2.8,2.8,1
UGC,9916,--,15,33.0,+,24,15,MCG+04-37-000,1119,1.0,0.2,117,S,15.7,--,0.8,0.15,7
UGC,9917,--,15,33.1,+,21,0,MCG+04-37-006,1119,1.1,0.6,55,SB,15.2,--,1.0,0.5,5
UGC,9918,--,15,33.2,+,31,1,MCG+05-37-005,121,0.9,0.35,100,--,14.0,--,0.8,0.3,--
UGC,9919,--,15,33.3,+,12,46,MCG+02-40-000,136,1.6,0.15,171,Sc,15.1,--,1.7,0.2,7
UGC,9920,--,15,33.3,+,30,58,MCG+05-37-006,121,1.4,0.15,44,Sb,15.1,--,1.4,0.2,7
UGC,9921,--,15,33.5,+,26,30,MCG+05-37-000,121,1.1,0.3,155,S,15.6,--,0.8,0.2,6
UGC,9922,--,15,34.0,+,38,50,MCG+07-32-030,1376,0.9,0.3,--,DBL SYS,14.4,5500,--,--,--
UGC,9923,--,15,34.0,+,39,57,MCG+07-32-032,1376,1.8,1.1,90,E,13.9,--,1.4,0.9,--
UGC,9924,--,15,34.0,+,45,0,MCG+08-28-000,706,0.8,0.7,--,S(B?),14.4,--,0.7,0.7,--
UGC,9925,--,15,34.2,+,16,36,MCG+03-40-010,82,1.4,0.6,10,Sc,15.4,--,1.2,0.5,6
UGC,9926,--,15,34.2,+,16,46,MCG+03-40-011,82,2.8,2.0,110,Sc,12.2,1993,2.8,2.0,3
UGC,9927,--,15,34.2,+,22,40,MCG+04-37-010,1119,1.0,0.9,--,SB0,14.9,--,1.0,0.9,1
UGC,9928,--,15,34.3,+,43,39,MCG+07-32-034,1376,1.1,1.1,--,E?,13.8,5860,1.1,1.1,--
UGC,9929,--,15,34.4,+,56,39,MCG+09-26-002,1413,1.7,0.6,136,Sa,14.9,--,1.7,0.6,6
UGC,9930,--,15,34.8,+,43,41,MCG+07-32-036,1376,1.5,0.5,70,S,14.4,--,1.5,0.5,6
UGC,9931,--,15,34.9,+,43,35,MCG+07-32-037,1376,1.0,0.5,8,--,14.8,--,0.9,0.5,5
UGC,9932,--,15,35.0,+,82,38,MCG+14-07-022,1363,1.5,1.4,--,E,14.7,--,1.5,1.4,--
UGC,9933,--,15,35.0,+,43,43,MCG+07-32-038,1376,1.9,1.3,165,Sb,14.3,--,1.8,1.1,3
UGC,9934,--,15,35.0,+,59,44,MCG+10-22-023,755,1.2,1.2,--,SBa-b,15.4,--,1.0,1.0,1
UGC,9935,--,15,35.1,+,6,9,MCG+01-40-008,1082,4.4,3.4,145,SBc,14.2,--,4.5,3.5,1
UGC,9936,--,15,35.1,+,44,24,MCG+07-32-039,1376,1.7,0.9,165,DWRF SP,15.5,--,1.7,0.9,5
UGC,9937,--,15,35.2,+,20,43,MCG+04-37-013,1119,1.1,0.22,15,S0-a,14.7,--,1.2,0.22,7
UGC,9938,--,15,35.2,+,30,15,MCG+05-37-000,121,1.5,1.5,--,DWRF SP,17.0,--,1.0,1.0,--
UGC,9939,--,15,35.3,-,1,35,MCG+00-40-004,151,1.1,0.9,0,(S0),15.5,--,1.4,1.1,--
UGC,9940,--,15,35.5,+,43,28,MCG+07-32-040,1376,1.6,1.2,125,S(c?),13.5,--,1.6,0.9,2
UGC,9941,--,15,36.0,+,13,7,MCG+02-40-005,136,1.5,1.3,--,DWARF,15.7,--,1.3,1.0,--
UGC,9942,--,15,36.0,+,71,35,MCG+12-15-000,752,1.0,0.15,67,Sa,16.0,--,1.0,0.18,7
UGC,9943,--,15,36.1,+,12,21,MCG+02-40-006,136,2.9,2.0,88,SBc,12.2,2055,2.9,1.9,3
UGC,9944,--,15,36.3,+,73,37,MCG+12-15-000,752,1.4,0.4,174,S,14.9,--,1.5,0.4,6
UGC,9945,--,15,36.4,+,4,45,MCG+01-40-009,1082,1.3,1.2,--,Sc,14.4,--,1.2,1.1,1
UGC,9946,--,15,36.6,+,17,12,MCG+03-40-016,82,1.1,0.7,5,S0-a,14.8,--,1.1,0.7,4
UGC,9947,--,15,36.8,+,41,12,MCG+07-32-041,1376,1.5,1.3,110,--,16.5,--,0.9,0.7,--
UGC,9948,--,15,36.8,+,59,33,MCG+10-22-027,755,2.8,0.35,140,Sb-c,14.2,--,2.7,0.35,7
UGC,9949,--,15,36.9,+,14,19,MCG+02-40-000,136,1.0,0.1,109,Sc,15.5,--,0.9,0.1,7
UGC,9950,--,15,37.0,+,82,25,MCG+14-07-023,1363,1.2,0.7,88,Sb-c,15.2,--,1.1,0.6,4
UGC,9951,--,15,37.0,+,15,33,MCG+03-40-017,82,1.4,0.8,130,Sc,15.7,--,1.3,0.7,4
UGC,9952,--,15,37.0,+,31,55,MCG+05-37-010,121,0.65,0.35,110,--,14.3,--,0.65,0.35,--
UGC,9953,--,15,37.1,+,3,22,MCG+01-40-011,1082,1.4,0.9,150,SBc,15.0,--,1.1,0.7,3
UGC,9954,--,15,37.1,+,24,37,MCG+04-37-015,1119,1.1,0.5,13,Sa-b,15.1,--,0.9,0.3,6
UGC,9955,--,15,37.1,+,79,48,MCG+13-11-000,768,1.2,0.35,88,S,16.5,--,1.0,0.2,6
UGC,9956,--,15,37.3,+,10,23,MCG+02-40-000,136,1.0,0.2,117,SBb,15.4,--,1.0,0.25,6
UGC,9957,--,15,37.4,+,40,19,MCG+07-32-000,1376,1.0,0.1,18,Sc,17.0,--,1.0,0.1,7
UGC,9958,--,15,37.5,+,21,57,MCG+04-37-018,1119,1.1,0.9,--,E-S0,15.0,--,1.2,1.1,--
UGC,9959,--,15,37.5,+,44,2,MCG+07-32-042,1376,2.0,1.2,130,SBb,14.6,--,2.0,1.1,--
UGC,9960,--,15,37.6,+,2,5,MCG+00-40-000,151,1.6,0.5,42,Sa,15.5,--,1.5,0.45,6
UGC,9961,--,15,37.6,+,59,31,MCG+10-22-029,755,3.0,2.1,110,E,12.4,2866,3.3,2.2,--
UGC,9962,--,15,37.7,+,14,7,MCG+02-40-000,136,1.0,0.15,173,IRR,15.3,--,0.9,0.2,--
UGC,9963,--,15,37.8,+,21,38,MCG+04-37-019,1119,1.0,0.25,171,S,14.7,--,1.1,0.3,6
UGC,9964,--,15,37.9,+,7,27,MCG+01-40-000,1082,1.3,1.1,--,SB0/SBa,15.2,--,1.0,1.0,1
UGC,9965,--,15,37.9,+,20,51,MCG+04-37-020,1119,1.3,1.1,--,Sc,14.4,--,1.2,1.1,1
UGC,9966,--,15,38.0,+,83,15,MCG+14-07-024,1363,1.1,0.35,153,SBa,15.6,--,1.1,0.3,6
UGC,9967,--,15,38.2,+,17,17,MCG+03-40-023,82,1.1,0.9,155,SB0,15.1,--,1.1,0.9,1
UGC,9968,--,15,38.6,-,1,33,MCG+00-40-006,151,1.3,1.0,150,Sb,15.2,--,1.4,1.0,2
UGC,9969,--,15,38.6,+,59,30,MCG+10-22-030,755,5.8,3.1,13,Sb,12.0,2467,5.6,3.0,5
UGC,9970,--,15,38.8,+,51,15,MCG+09-26-005,1413,1.2,0.15,0,Sc,16.5,--,0.8,0.12,7
UGC,9971,--,15,38.8,+,58,15,MCG+10-22-032,755,5.1,1.8,165,Sb,13.3,--,4.7,1.7,6
UGC,9972,--,15,38.8,+,59,59,MCG+10-22-031,755,1.0,0.6,135,SBa,15.6,--,0.9,0.5,4
UGC,9973,--,15,38.9,+,15,44,MCG+03-40-025,82,1.3,0.45,130,Sc,14.8,--,1.3,0.45,6
UGC,9974,--,15,39.1,+,15,57,MCG+03-40-026,82,1.9,0.6,13,S,13.3,--,1.7,0.6,6
UGC,9975,--,15,39.2,+,28,24,MCG+05-37-014,121,1.0,0.9,--,Sc,15.1,--,0.9,0.8,1
UGC,9976,--,15,39.4,+,6,0,MCG+01-40-000,1082,1.1,0.8,--,SBb,15.5,--,0.5,0.3,3
UGC,9977,--,15,39.5,+,0,52,MCG+00-40-007,151,3.9,0.45,77,Sc,14.7,--,3.9,0.5,7
UGC,9978,--,15,39.7,+,6,49,MCG+01-40-000,1082,1.3,0.5,35,Sc,15.2,--,1.0,0.4,6
UGC,9979,--,15,39.8,+,0,37,MCG+00-40-008,151,1.5,0.5,140,DWRF IR,15.7,--,1.5,0.5,--
UGC,9980,--,15,40.0,+,2,10,MCG+00-40-000,151,1.0,0.6,175,SB0,15.2,--,1.1,0.6,4
UGC,9981,--,15,40.2,+,45,43,MCG+08-29-003,1404,1.0,0.3,105,S0,15.5,--,1.0,0.3,7
UGC,9982,--,15,40.2,+,70,55,MCG+12-15-011,752,1.2,1.2,--,Sc,15.3,--,1.2,1.2,1
UGC,9983,--,15,40.3,+,8,24,MCG+01-40-012,1082,1.0,1.0,--,E,15.1,--,0.9,0.8,--
UGC,9984,--,15,40.5,+,23,2,MCG+04-37-023,1119,1.0,0.8,--,SBb,15.3,--,0.9,0.7,2
UGC,9985,--,15,40.5,+,59,55,MCG+10-22-034,755,1.0,0.9,--,Sc,13.6,--,1.0,0.9,1
UGC,9986,--,15,40.5,+,68,58,MCG+12-15-012,752,1.0,0.6,140,Sa-b,15.6,--,0.8,0.6,4
UGC,9987,--,15,40.6,+,14,23,MCG+02-40-011,136,2.9,0.6,144,SBc,13.5,--,2.9,0.7,6
UGC,9988,--,15,40.6,+,41,48,MCG+07-32-000,1376,1.0,0.1,67,Sc,17.0,--,0.9,0.1,7
UGC,9989,--,15,40.9,+,9,53,MCG+02-40-000,136,1.0,0.25,--,S?,15.3,--,1.0,0.3,--
UGC,9990,--,15,41.0,+,4,57,MCG+01-40-000,1082,1.4,0.35,164,Sc,15.3,--,1.1,0.3,6
UGC,9991,--,15,41.0,+,14,36,MCG+03-70-030,82,1.7,0.5,70,Sc,15.1,--,1.6,0.4,6
UGC,9992,--,15,41.4,+,67,25,MCG+11-19-011,1426,1.8,1.2,--,DWRF IR,15.5,--,1.6,1.0,--
UGC,9993,--,15,41.7,+,8,0,MCG+01-40-000,1082,1.1,0.1,--,--,16.5,--,0.6,0.1,--
UGC,9994,--,15,41.7,+,33,27,MCG+06-34-000,107,1.1,0.1,155,Sc,16.5,--,0.9,0.1,7
