243.8-37.1 |Wrong galactic denomination (242-37.1) appears in the discovery paper.
249.0+06.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
252.6+04.4 |ESO-NTT images by Schwartz H.E. and Melnick J.
253.5+10.7 |Close binary nucleus $P = 0.676^d$ (88.17337).
253.5+10.7 |ESO-NTT images by Schwartz H.E. and Melnick J.
253.5+10.7 |Monochromatic images (BoLi90)
253.9+05.7 |Coordinates wrong in PK67
254.6+00.2 |ESO-NTT images by Schwartz H.E. and Melnick J.
258.1-00.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
261.0+32.0 |$\mu_\delta=-31\pm39$ (74..9040).
261.0+32.0 |Angular expansion $0".008$/yr (66..9012).
261.0+32.0 |ESO-NTT images by Schwartz H.E. and Melnick J.
261.0+32.0 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
261.0+32.0 |Proper motion in $10^{-4}"$/yr: $\mu_\alpha=-3\pm51$,
261.9+08.5 |ESO-2.2m monochromatic images by Baessgen M. and Bremer M.
263.2+00.4 |Possibly a H II region
265.1-02.2 |FC and coordinates wrong in PK67. The correct position provided by J. Menzies
