189.8+07.7 |  +2.4   9.2 83...525   12.0  84..1595
190.3-17.7 | -23.4   0.7 83...525   15.0  89..1542  +
193.6-09.5 |  +9.5  19.0 83...525
194.2+02.5 | +47.2   0.4 83...525   18.   84..1595  +
196.6-10.9 | +14.0   2.0 88..9285   26.   89..1542  +
197.2-14.2 | +57.6   3.5 85..1535
197.4-06.4 | +16.0       86..1089                       16.   86..1089
197.8+17.3 | +75.0   2.1 83...525  >52.5  89..1542  +  >53.   89..1542
204.0-08.5 |                        20.   86..1554  +   22.5  86..1554
204.1+04.7 | +28.0       86..1089   10.   86..1089
204.8-03.5 |                        13. * 86..1554  +   16.   86..1554
205.1+14.2 |                        64.   89..1542      90.   89..1542  +
206.4-40.5 |  -3.2   1.4 83...525   20.   89..1542  +
208.5+33.2 |                        40.0  83.30788
210.3+01.9 | +52.0  25.0 83...525   11.0  84..1287
212.0+04.3 |+136.0  10.1 83...525    7.   89..1542      19.0  89..1542
215.2-24.2 | +61.0   2.0 88..9285  < 6.0  88..9285      12.   89..1542  +
215.5-30.8 | +18.0   7.5 83...525
215.6+03.6 | +20.0   3.0 88..9285    8.0  89..1542  +   12.5  89..1542
215.6+11.1 | +26.8   2.8 85..1535
217.1+14.7 | +12.7   4.0 83...525   14.0  82..2586
219.1+31.2 | +41.0       86..1089   10.0  89..1542      35.   89..1542
220.3-53.9 | +41.8   4.0 83...525   28.0  84..1595
221.3-12.3 | +53.9   2.3 83...525   20.0  84..1595  +
221.5+46.3 |                        35.0  89..1542      41.0  89..1542
221.7+05.3 | +95.0  25.0 83...525   10.0  85..2592
224.3+15.3 | +16.0       86..1089   22.   86..1089
226.7+05.6 | +49.0  25.0 83...525   10.   86..1554
228.8+05.3 |+100.0  25.0 83...525    5.   86..1554
231.4+04.3 | +18.0  25.0 83...525   13.   86..1554
231.8+04.1 | +74.0   4.0 88..9285   22.4  88..9285  +   20.0  89..1542
232.4-01.8 | +46.0  25.0 83...525
232.8-04.7 | +28.9  16.2 83...525
233.5-16.3 | +35.0   3.0 85..1535
234.3-06.6 | +65.2   8.0 85..1535
234.8+02.4 | +63.0   3.0 88..9285   22.5  89..1542  +
234.9-01.4 |+131.0  25.0 83...525
236.7+03.5 | +58.8   6.6 85..1535
238.0+34.8 | +60.1   4.0 83...525   32.0  84..1595
239.6+13.9 | +89.0   3.0 88..9285   14.0  88..9285  +
240.3-07.6 | +84.0  11.0 83...525
241.0+02.3 | +74.0  25.0 83...525
242.6-11.6 | +69.5  14.7 83...525
243.3-01.0 | +65.0   3.0 88..9285   31.7  88..9285  +
244.5+12.5 |                        25.   89..1542
245.4+01.6 | +64.0  25.0 83...525
248.7+29.5 |                        32.   89..1542
253.5+10.7 | +66.0   4.0 83...525
253.9+05.7 | +49.7  16.6 83...525
258.0-15.7 |                        15.6  88..9285
261.0+32.0 |  +4.6   0.6 83...525   20.   89..1542  +   27.5  87..2264
261.9+08.5 |  -1.0   3.0 88..9285   35.5  89..1542  +   36.   89..1542
264.1-08.1 | +88.0   4.0 88..9285   15.3  88..9285  +   18.5  88..9285
264.4-12.7 |                        10. * 87.35002
265.1-04.2 | +49.0   3.0 88..9285   12.0  88..9285
265.7+04.1 | +14.0   3.0 88..9285   19.5  88..9285  +
272.1+12.3 | -10.0   3.0 88..9285   14.7  88..9285  +   21.0  88..9285
273.2-03.7 | +40.0  19.0 83...525   15.0  84..1595
274.3+09.1 | +33.0  20.0 83...525
274.6+03.5 | +12.0   5.0 88..9285   30.7  88..9285  +
